longitude,latitude,ndvi,ndbi
27.216933886348478,38.38968418223309,0.3520997,-0.115340695
27.21326941502316,38.389600783461326,0.61720264,-0.094963275
27.213383921356908,38.38960057508295,0.64863855,-0.12325286
27.213498427689473,38.389600366592724,0.72447324,-0.20532428
27.213612934020855,38.38960015799064,0.8027352,-0.215763
27.213727440351054,38.38959994927672,0.7451772,-0.24082935
27.213841946680066,38.38959974045095,0.72852397,-0.20956492
27.213956453007892,38.389599531513326,0.7429078,-0.21508035
27.21407095933453,38.38959932246386,0.7863619,-0.2816742
27.214185465659984,38.38959911330254,0.69853693,-0.2849421
27.21429997198425,38.38959890402937,0.6849866,-0.2882398
27.21441447830733,38.38959869464435,0.7920937,-0.26708075
27.214528984629215,38.38959848514748,0.78520995,-0.2582504
27.214643490949918,38.38959827553877,0.79969186,-0.26441136
27.214757997269427,38.389598065818205,0.8064751,-0.29255596
27.214872503587745,38.3895978559858,0.7927798,-0.2835358
27.214987009904874,38.38959764604154,0.78316796,-0.27282268
27.215101516220805,38.38959743598542,0.7644231,-0.17314865
27.21521602253555,38.38959722581747,0.636773,-0.16849719
27.215330528849098,38.38959701553766,0.3386494,-0.23807329
27.215445035161455,38.389596805146006,0.5098212,-0.21807002
27.215559541472615,38.389596594642505,0.80045694,-0.28443357
27.21567404778258,38.38959638402715,0.79082984,-0.28423914
27.215788554091354,38.38959617329995,0.80159634,-0.31703252
27.215903060398926,38.389595962460895,0.7991695,-0.31949058
27.2160175667053,38.389595751509994,0.7864393,-0.2805588
27.216132073010478,38.389595540447246,0.759434,-0.28842834
27.21624657931446,38.38959532927265,0.7501881,-0.2411953
27.216361085617244,38.389595117986204,0.75552,-0.31716686
27.216475591918822,38.38959490658791,0.7405884,-0.23891015
27.216590098219203,38.389594695077776,0.67431366,-0.13687436
27.216704604518384,38.389594483455774,0.4036872,-0.026022306
27.216819110816363,38.38959427172194,0.3507784,0.013784764
27.216933617113142,38.389594059876245,0.35107297,-0.007897546
27.217048123408713,38.38959384791871,0.47881356,-0.02496329
27.213154644143724,38.38951086934735,0.3596275,-0.09725906
27.213269150336547,38.38951066108149,0.83910793,-0.24206562
27.213383656528183,38.38951045270378,0.7860465,-0.19965918
27.213498162718643,38.38951024421422,0.82717043,-0.28927964
27.213612668907913,38.389510035612815,0.851227,-0.3166076
27.213727175096,38.38950982689956,0.7718941,-0.25468704
27.2138416812829,38.389509618074456,0.7451796,-0.2822222
27.213956187468618,38.38950940913751,0.77070063,-0.2926696
27.21407069365315,38.38950920008871,0.79290575,-0.31857708
27.214185199836493,38.389508990928064,0.8084784,-0.30617824
27.214299706018647,38.389508781655564,0.79002625,-0.30579868
27.214414212199614,38.389508572271225,0.8432924,-0.3095305
27.214528718379395,38.389508362775025,0.8274634,-0.30562624
27.214643224557985,38.389508153166986,0.8346095,-0.3381737
27.214757730735386,38.3895079434471,0.79534173,-0.32975113
27.214872236911592,38.38950773361536,0.8177948,-0.2761506
27.21498674308661,38.389507523671774,0.7778632,-0.31271282
27.215101249260435,38.389507313616335,0.76849145,-0.26744536
27.215215755433068,38.389507103449056,0.74890745,-0.28563085
27.215330261604507,38.38950689316992,0.5007325,-0.21489564
27.215444767774752,38.38950668277894,0.3903659,-0.22951584
27.215559273943803,38.38950647227612,0.72240925,-0.2379672
27.215673780111658,38.38950626166144,0.7889688,-0.2246238
27.21578828627832,38.38950605093491,0.8007576,-0.3168975
27.215902792443785,38.38950584009654,0.79253113,-0.31670824
27.21601729860805,38.38950562914631,0.7821317,-0.25878772
27.216131804771116,38.38950541808425,0.7304098,-0.28510413
27.216246310932988,38.38950520691033,0.7082452,-0.2605304
27.21636081709366,38.38950499562456,0.7214776,-0.29864365
27.216475323253132,38.38950478422694,0.7597945,-0.34116495
27.216589829411404,38.389504572717485,0.7840445,-0.28213334
27.216704335568473,38.38950436109617,0.6980492,-0.19202143
27.216818841724344,38.38950414936301,0.6426117,-0.1697767
27.21693334787901,38.389503937518,0.6696458,-0.23748773
27.217047854032476,38.38950372556115,0.7722186,-0.26801696
27.213154379600407,38.38942074696546,0.5070953,-0.1205857
27.213268885651118,38.389420538700264,0.8917867,-0.26595467
27.21338339170065,38.38942033032323,0.78991276,-0.25232157
27.21349789774899,38.38942012183434,0.83204335,-0.30773482
27.213612403796155,38.3894199132336,0.83632886,-0.31417623
27.213726909842133,38.389419704521025,0.82088387,-0.28618786
