longitude,latitude,glcm_contrast,glcm_entropy,fakulte
27.202329550030967,38.367449906798605,224.04861111111117,4.3227973883689685,Fen Edebiyat
27.202444021534134,38.36744970920203,191.58531746031747,4.304918592045002,Fen Edebiyat
27.20255849303618,38.3674495114937,144.72817460317458,4.306293884069923,Fen Edebiyat
27.202672964537097,38.36744931367361,138.23115079365078,4.311107406157145,Fen Edebiyat
27.202787436036896,38.367449115741756,123.28869047619047,4.237852940601886,Fen Edebiyat
27.202901907535573,38.36744891769815,104.73511904761905,4.219091060662729,Fen Edebiyat
27.203016379033123,38.36744871954277,72.32936507936509,4.232156334899473,Fen Edebiyat
27.202214827758397,38.36735998149894,254.47519841269846,4.313170344194527,Fen Edebiyat
27.202329299120727,38.367359784014766,259.0813492063493,4.313170344194527,Fen Edebiyat
27.20244377048194,38.367359586418836,204.01190476190482,4.304918592045003,Fen Edebiyat
27.202558241842027,38.36735938871114,167.89484126984124,4.278788043571513,Fen Edebiyat
27.202672713200993,38.36735919089168,162.25694444444446,4.2966668398954795,Fen Edebiyat
27.202787184558836,38.36735899296047,146.4295634920635,4.223412374340221,Fen Edebiyat
27.202901655915557,38.36735879491749,126.37103174603175,4.192272866176777,Fen Edebiyat
27.203016127271155,38.36735859676275,90.10416666666669,4.192960512189238,Fen Edebiyat
27.203130598625627,38.36735839849626,79.07638888888889,4.208648150300566,Fen Edebiyat
27.203245069978976,38.367358200118,65.39880952380953,4.200396398151042,Fen Edebiyat
27.20221457699123,38.36726985871307,265.8085317460318,4.32279738836897,Fen Edebiyat
27.20232904821161,38.367269661229535,276.719246031746,4.3179838662817485,Fen Edebiyat
27.202443519430865,38.36726946363424,219.24305555555563,4.309732114132225,Fen Edebiyat
27.202557990649,38.36726926592718,211.91071428571433,4.287727441733496,Fen Edebiyat
27.202672461866012,38.36726906810836,215.515873015873,4.309732114132224,Fen Edebiyat
27.202786933081903,38.367268870177774,200.21230158730157,4.272235241224899,Fen Edebiyat
27.20290140429667,38.36726867213544,180.41567460317458,4.223216936737489,Fen Edebiyat
27.20301587551031,38.36726847398133,133.70436507936506,4.219091060662728,Fen Edebiyat
27.20313034672283,38.367268275715475,113.5644841269841,4.2306528226992945,Fen Edebiyat
27.203244817934223,38.367268077337854,68.62599206349208,4.2168999024500895,Fen Edebiyat
27.20335928914449,38.36726787884847,62.73115079365081,4.179079371764775,Fen Edebiyat
27.203473760353628,38.36726768024734,56.51289682539685,4.203834628213344,Fen Edebiyat
27.202099855145644,38.36717993329697,293.63392857142856,4.318671512294208,Fen Edebiyat
27.202214326225185,38.36717973592583,267.40079365079373,4.318671512294208,Fen Edebiyat
27.20232879730361,38.36717953844292,259.04761904761915,4.313857990206986,Fen Edebiyat
27.202443268380915,38.36717934084825,211.9196428571429,4.305606238057463,Fen Edebiyat
27.202557739457095,38.36717914314183,215.08432539682548,4.284289211671195,Fen Edebiyat
27.202672210532153,38.367178945323644,225.88690476190482,4.309732114132225,Fen Edebiyat
27.202786681606092,38.3671787473937,212.73511904761907,4.283601565658734,Fen Edebiyat
27.202901152678905,38.367178549352,191.1954365079365,4.238709137246087,Fen Edebiyat
27.203015623750595,38.36717835119853,146.76785714285714,4.239396783258547,Fen Edebiyat
27.20313009482116,38.36717815293331,122.21230158730157,4.2478439730108,Fen Edebiyat
27.2032445658906,38.367177954556325,69.6795634920635,4.2093357963130265,Fen Edebiyat
27.203359036958915,38.36717775606758,59.542658730158735,4.181142309802156,Fen Edebiyat
27.2034735080261,38.36717755746708,57.818452380952394,4.191456999989059,Fen Edebiyat
27.203587979092163,38.367177358754816,51.276785714285715,4.16463880550311,Fen Edebiyat
27.203702450157092,38.3671771599308,46.466269841269835,4.109263136271816,Fen Edebiyat
27.20198513358396,38.36709000776644,323.1021825396825,4.274662167496752,Fen Edebiyat
27.202099604522672,38.36708981050769,286.62400793650784,4.268473353384609,Fen Edebiyat
27.20221407546026,38.36708961313718,241.0228174603175,4.268473353384609,Fen Edebiyat
27.202328546396732,38.36708941565491,206.53472222222229,4.263659831297387,Fen Edebiyat
27.202443017332083,38.367089218060876,160.21626984126988,4.273286875471831,Fen Edebiyat
27.20255748826631,38.36708902035509,178.34027777777777,4.265722769334768,Fen Edebiyat
27.20267195919942,38.36708882253754,198.6150793650794,4.304230946032542,Fen Edebiyat
27.202786430131404,38.36708862460823,200.13492063492066,4.281538627621353,Fen Edebiyat
27.202900901062264,38.367088426567165,181.07142857142856,4.2201426949096605,Fen Edebiyat
27.203015371992002,38.36708822841434,152.87103174603175,4.208452712697836,Fen Edebiyat
27.203129842920614,38.367088030149745,131.31646825396825,4.234778698774056,Fen Edebiyat
27.2032443138481,38.367087831773404,77.85714285714288,4.186643477901838,Fen Edebiyat
27.203358784774462,38.3670876332853,60.55555555555557,4.171515265627711,Fen Edebiyat
27.2034732556997,38.36708743468544,55.836309523809526,4.217587548462548,Fen Edebiyat
27.203587726623805,38.367087235973806,52.34126984126984,4.208648150300567,Fen Edebiyat
27.203702197546782,38.36708703715043,47.30853174603175,4.1756411417024735,Fen Edebiyat
27.203816668468633,38.367086838215286,39.557539682539684,4.143321779116841,Fen Edebiyat
27.201984883104057,38.366999884975144,321.4781746031747,4.274662167496752,Fen Edebiyat
27.202099353900817,38.366999687717026,282.1845238095238,4.276725105534132,Fen Edebiyat
27.202213824696457,38.36699949034715,221.5952380952382,4.276725105534132,Fen Edebiyat
27.202328295490975,38.366999292865515,199.36210317460325,4.271911583446911,Fen Edebiyat
27.202442766284374,38.36699909527212,165.35416666666663,4.281538627621354,Fen Edebiyat
27.202557237076654,38.366998897566965,202.71924603174602,4.273974521484291,Fen Edebiyat
27.202671707867808,38.36699869975005,230.61309523809524,4.3042309460325425,Fen Edebiyat
27.20278617865784,38.36699850182138,224.59325396825395,4.300792715970241,Fen Edebiyat
27.20290064944675,38.36699830378094,206.1815476190476,4.2567833711727845,Fen Edebiyat
27.203015120234532,38.36699810562875,179.53174603174602,4.24509338896096,Fen Edebiyat
27.20312959102119,38.366997907364805,153.2103174603174,4.256783371172784,Fen Edebiyat
27.20324406180673,38.36699770898909,105.33928571428572,4.21827519447501,Fen Edebiyat
